Load profile 2
Meter serial number : ;Farbu Pharm (MD) (N° 50083320) - Otjiwarongo
Start date : ;01/10/2020
End date : ;04/10/2021



Number;Label;Unit
1;Import Active Energy Aggregate;Wh
2;Import Apparent Energy Aggregate;VAh
3;Export Active Energy Aggregate;Wh
4;Export Apparent Energy Aggregate;VAh
5;Import Active Power Aggregate;W
6;Import Apparent Power Aggregate;VA



Date;1;2;3;4;5;6;
08/12/2020 02:30;12 400;12 700;0;0;24 700;25 300;
08/12/2020 03:00;10 300;10 600;0;0;20 700;21 200;
08/12/2020 03:30;12 000;12 200;0;0;23 900;24 500;
08/12/2020 04:00;10 800;11 200;0;0;21 700;22 300;
08/12/2020 04:30;11 700;12 000;0;0;23 400;24 000;
08/12/2020 05:00;10 100;10 300;0;0;20 200;20 600;
08/12/2020 05:30;11 900;12 200;0;0;23 800;24 400;
08/12/2020 06:00;9 900;10 100;0;0;19 800;20 300;
08/12/2020 06:30;11 800;12 000;0;0;23 500;24 000;
08/12/2020 07:00;12 000;12 200;0;0;24 100;24 400;
08/12/2020 07:30;38 500;40 400;0;0;77 000;80 800;
08/12/2020 08:00;45 800;49 000;0;0;91 600;98 000;
08/12/2020 08:30;43 800;47 700;0;0;87 600;95 300;
08/12/2020 09:00;34 500;38 500;0;0;68 900;77 000;
08/12/2020 09:30;29 900;35 200;0;0;59 900;70 500;
08/12/2020 10:00;21 100;27 300;0;0;42 100;54 500;
08/12/2020 10:30;28 300;33 900;0;0;56 600;67 900;
08/12/2020 11:00;30 300;35 000;0;0;60 600;69 900;
08/12/2020 11:30;23 300;29 400;0;0;46 600;58 900;
08/12/2020 12:00;25 600;31 700;0;0;51 300;63 400;
08/12/2020 12:30;21 400;28 300;0;300;42 700;56 500;
08/12/2020 13:00;11 500;19 400;800;3 900;23 100;38 800;
08/12/2020 13:30;33 900;39 100;100;600;67 800;78 200;
08/12/2020 14:00;12 100;20 100;1 000;4 800;24 200;40 300;
08/12/2020 14:30;29 800;36 500;0;0;59 600;72 900;
08/12/2020 15:00;34 700;40 400;0;0;69 300;80 900;
08/12/2020 15:30;40 000;45 300;0;0;80 000;90 600;
08/12/2020 16:00;39 300;44 700;0;0;78 700;89 300;
08/12/2020 16:30;45 500;49 600;0;0;90 900;99 200;
08/12/2020 17:00;45 700;50 600;0;0;91 500;101 300;
08/12/2020 17:30;45 200;49 900;0;0;90 400;99 700;
08/12/2020 18:00;41 700;46 100;0;0;83 300;92 300;
08/12/2020 18:30;46 300;50 900;0;0;92 600;101 800;
08/12/2020 19:00;59 400;63 000;0;0;118 900;126 000;
08/12/2020 19:30;57 500;60 400;0;0;114 900;120 800;
08/12/2020 20:00;36 700;38 200;0;0;73 400;76 400;
08/12/2020 20:30;11 200;11 400;0;0;22 500;22 800;
08/12/2020 21:00;9 900;10 100;0;0;19 700;20 100;
08/12/2020 21:30;9 100;9 200;0;0;18 200;18 500;
08/12/2020 22:00;9 800;10 100;0;0;19 700;20 100;
08/12/2020 22:30;12 600;12 700;0;0;25 100;25 500;
08/12/2020 23:00;7 800;8 100;0;0;15 700;16 100;
08/12/2020 23:30;8 800;8 900;0;0;17 500;17 900;
09/12/2020 00:00;6 900;7 200;0;0;13 900;14 300;
09/12/2020 00:30;8 100;8 300;0;0;16 200;16 700;
09/12/2020 01:00;6 600;6 800;0;0;13 200;13 600;
09/12/2020 01:30;7 500;7 700;0;0;14 900;15 400;
09/12/2020 02:00;10 700;10 900;0;0;21 400;21 700;
09/12/2020 02:30;6 600;6 700;0;0;13 200;13 500;
09/12/2020 03:00;6 900;7 200;0;0;13 800;14 300;
09/12/2020 03:30;6 500;6 700;0;0;13 000;13 400;
09/12/2020 04:00;6 500;6 700;0;0;13 000;13 400;
09/12/2020 04:30;5 300;5 600;0;0;10 600;11 200;
09/12/2020 05:00;8 500;8 700;0;0;17 000;17 400;
09/12/2020 05:30;8 100;8 300;0;0;16 200;16 600;
09/12/2020 06:00;7 100;7 300;0;0;14 200;14 600;
09/12/2020 06:30;6 900;7 100;0;0;13 800;14 200;
09/12/2020 07:00;5 000;5 200;100;100;10 000;10 400;
09/12/2020 07:30;37 100;39 000;0;0;74 300;78 000;
09/12/2020 08:00;39 600;42 500;0;0;79 100;85 000;
09/12/2020 08:30;44 400;47 400;0;0;88 900;94 900;
09/12/2020 09:00;37 200;40 800;0;0;74 300;81 600;
09/12/2020 09:30;33 600;38 300;0;0;67 200;76 500;
09/12/2020 10:00;23 400;29 000;0;0;46 800;58 000;
09/12/2020 10:30;25 900;31 300;0;0;51 900;62 700;
09/12/2020 11:00;25 000;32 200;0;0;50 000;64 400;
09/12/2020 11:30;25 800;32 300;0;0;51 500;64 500;
09/12/2020 12:00;17 000;26 200;0;600;34 000;52 400;
09/12/2020 12:30;19 900;27 600;100;300;39 900;55 300;
09/12/2020 13:00;16 100;25 500;0;400;32 100;50 900;
09/12/2020 13:30;8 800;20 100;300;2 100;17 600;40 200;
09/12/2020 14:00;6 600;17 300;500;3 700;13 300;34 700;
09/12/2020 14:30;17 400;26 700;100;700;34 700;53 400;
09/12/2020 15:00;25 100;32 900;0;0;50 300;65 800;
09/12/2020 15:30;20 200;28 300;0;0;40 400;56 500;
09/12/2020 16:00;22 200;30 300;0;0;44 300;60 600;
09/12/2020 16:30;24 000;32 000;0;0;48 000;64 000;
09/12/2020 17:00;9 000;17 400;1 500;2 100;18 100;34 900;
09/12/2020 17:30;0;0;10 100;11 100;0;0;
09/12/2020 18:00;200;900;5 800;6 900;400;1 700;
09/12/2020 18:30;1 400;2 100;3 400;3 500;2 700;4 300;
09/12/2020 19:00;5 000;5 400;800;800;10 100;10 800;
09/12/2020 19:30;12 000;12 300;0;0;24 000;24 600;
09/12/2020 20:00;14 300;14 500;0;0;28 500;28 900;
09/12/2020 20:30;8 900;9 100;0;0;17 900;18 300;
09/12/2020 21:00;8 900;9 200;0;0;17 800;18 400;
09/12/2020 21:30;9 700;9 900;0;0;19 300;19 800;
09/12/2020 22:00;8 300;8 600;0;0;16 700;17 200;
09/12/2020 22:30;8 800;9 100;0;0;17 500;18 100;
09/12/2020 23:00;9 000;9 200;0;0;18 000;18 500;
09/12/2020 23:30;12 100;12 300;0;0;24 200;24 600;
10/12/2020 00:00;7 800;8 100;0;0;15 600;16 200;
10/12/2020 00:30;8 000;8 300;0;0;16 100;16 600;
10/12/2020 01:00;7 100;7 400;0;0;14 200;14 800;
10/12/2020 01:30;8 500;8 800;0;0;16 900;17 500;
10/12/2020 02:00;5 900;6 200;0;0;11 900;12 500;
10/12/2020 02:30;7 600;7 900;0;0;15 100;15 800;
10/12/2020 03:00;10 900;11 200;0;0;21 900;22 400;
10/12/2020 03:30;6 500;6 900;0;0;13 000;13 700;
10/12/2020 04:00;7 600;7 900;0;0;15 200;15 800;
10/12/2020 04:30;6 000;6 400;0;0;12 000;12 800;
10/12/2020 05:00;6 900;7 200;0;0;13 800;14 500;
10/12/2020 05:30;5 500;5 900;0;0;11 000;11 700;
10/12/2020 06:00;6 100;6 500;0;0;12 200;13 000;
10/12/2020 06:30;9 400;9 600;0;0;18 700;19 300;
10/12/2020 07:00;5 400;5 800;300;500;10 900;11 600;
10/12/2020 07:30;2 000;2 400;900;1 100;3 900;4 800;
10/12/2020 08:00;2 000;2 500;2 100;2 100;4 000;5 000;
10/12/2020 08:30;300;600;6 200;6 600;700;1 100;
10/12/2020 09:00;0;0;10 200;10 700;0;0;
10/12/2020 09:30;0;0;17 000;17 200;0;0;
10/12/2020 10:00;0;0;21 300;21 500;0;0;
10/12/2020 10:30;0;0;24 900;25 000;0;0;
10/12/2020 11:00;0;0;23 600;23 800;0;0;
10/12/2020 11:30;0;0;29 900;30 100;0;0;
10/12/2020 12:00;0;0;32 500;32 700;0;0;
10/12/2020 12:30;0;0;33 600;33 700;0;0;
10/12/2020 13:00;0;0;34 700;34 900;0;0;
10/12/2020 13:30;0;0;34 900;35 000;0;0;
10/12/2020 14:00;0;0;34 400;34 600;0;0;
10/12/2020 14:30;0;0;34 300;34 400;0;0;
10/12/2020 15:00;0;0;33 200;33 400;0;0;
10/12/2020 15:30;0;0;24 600;24 900;0;0;
10/12/2020 16:00;0;0;26 100;26 400;0;0;
10/12/2020 16:30;0;0;22 300;22 700;0;0;
10/12/2020 17:00;100;300;17 800;18 200;200;700;
10/12/2020 17:30;2 600;6 700;7 400;9 900;5 200;13 400;
10/12/2020 18:00;200;400;7 000;8 100;300;800;
10/12/2020 18:30;10 900;19 200;100;1 200;21 800;38 400;
10/12/2020 19:00;9 300;12 400;400;400;18 700;24 800;
10/12/2020 19:30;10 300;10 500;0;100;20 500;21 000;
10/12/2020 20:00;13 500;13 800;0;0;27 100;27 500;
10/12/2020 20:30;8 900;9 100;0;0;17 700;18 300;
10/12/2020 21:00;8 800;9 000;0;0;17 600;18 000;
10/12/2020 21:30;10 400;10 700;0;0;20 800;21 400;
10/12/2020 22:00;7 700;8 100;0;0;15 500;16 100;
10/12/2020 22:30;8 200;8 500;0;0;16 400;17 000;
10/12/2020 23:00;8 800;9 000;0;0;17 500;18 100;
10/12/2020 23:30;11 900;12 200;0;0;23 900;24 300;
11/12/2020 00:00;7 900;8 100;0;0;15 800;16 300;
11/12/2020 00:30;8 000;8 400;0;0;16 000;16 700;
11/12/2020 01:00;6 200;6 500;0;0;12 400;13 000;
11/12/2020 01:30;8 300;8 600;0;0;16 600;17 200;
11/12/2020 02:00;7 000;7 300;0;0;14 000;14 700;
11/12/2020 02:30;7 200;7 500;0;0;14 300;14 900;
11/12/2020 03:00;10 800;11 000;0;0;21 700;22 100;
11/12/2020 03:30;7 700;8 000;0;0;15 300;15 900;
11/12/2020 04:00;6 700;7 000;0;0;13 400;14 100;
11/12/2020 04:30;5 800;6 300;0;0;11 700;12 500;
11/12/2020 05:00;7 600;7 900;0;0;15 200;15 800;
11/12/2020 05:30;5 300;5 700;0;0;10 500;11 400;
11/12/2020 06:00;6 100;6 400;0;0;12 300;12 900;
11/12/2020 06:30;12 400;12 600;0;0;24 800;25 200;
11/12/2020 07:00;4 400;4 600;200;400;8 800;9 200;
11/12/2020 07:30;32 300;36 000;0;0;64 600;72 000;
11/12/2020 08:00;45 300;49 200;0;0;90 500;98 300;
11/12/2020 08:30;39 600;43 700;0;0;79 300;87 500;
11/12/2020 09:00;31 900;37 000;0;0;63 800;74 000;
11/12/2020 09:30;27 300;32 600;0;0;54 600;65 100;
11/12/2020 10:00;22 200;28 600;0;0;44 300;57 300;
11/12/2020 10:30;27 500;33 100;0;0;55 000;66 100;
11/12/2020 11:00;19 500;28 300;0;0;39 100;56 600;
11/12/2020 11:30;14 100;23 200;0;500;28 100;46 500;
11/12/2020 12:00;14 300;24 800;100;100;28 600;49 600;
11/12/2020 12:30;16 100;25 700;0;0;32 200;51 400;
11/12/2020 13:00;13 900;24 000;0;500;27 900;47 900;
11/12/2020 13:30;10 000;21 800;0;400;20 000;43 600;
11/12/2020 14:00;15 500;25 100;100;500;30 900;50 300;
11/12/2020 14:30;23 900;31 800;0;0;47 800;63 600;
11/12/2020 15:00;24 700;32 800;0;0;49 500;65 600;
11/12/2020 15:30;31 400;37 500;0;0;62 800;75 000;
11/12/2020 16:00;33 100;39 100;0;0;66 200;78 100;
11/12/2020 16:30;30 900;36 700;0;0;61 700;73 500;
11/12/2020 17:00;23 300;29 300;300;400;46 600;58 600;
11/12/2020 17:30;400;800;5 400;6 300;800;1 600;
11/12/2020 18:00;3 700;4 900;1 200;1 500;7 400;9 700;
11/12/2020 18:30;8 800;9 400;100;100;17 700;18 800;
11/12/2020 19:00;10 300;10 600;0;0;20 600;21 200;
11/12/2020 19:30;22 300;24 000;0;0;44 600;48 000;
11/12/2020 20:00;14 100;14 300;0;0;28 100;28 600;
11/12/2020 20:30;11 100;11 200;0;0;22 200;22 500;
11/12/2020 21:00;11 600;11 900;0;0;23 300;23 700;
11/12/2020 21:30;9 500;9 600;0;0;18 900;19 200;
11/12/2020 22:00;13 800;13 900;0;0;27 600;27 800;
11/12/2020 22:30;9 900;10 100;0;0;19 900;20 300;
11/12/2020 23:00;8 000;8 200;0;0;16 000;16 400;
11/12/2020 23:30;8 300;8 400;0;0;16 500;16 800;
12/12/2020 00:00;7 500;7 700;0;0;15 000;15 400;
12/12/2020 00:30;7 600;7 800;0;0;15 200;15 500;
12/12/2020 01:00;7 400;7 500;0;0;14 800;15 100;
12/12/2020 01:30;9 800;10 000;0;0;19 600;20 000;
12/12/2020 02:00;9 700;9 900;0;0;19 400;19 700;
12/12/2020 02:30;6 100;6 300;0;0;12 200;12 600;
12/12/2020 03:00;6 000;6 200;0;0;12 100;12 500;
12/12/2020 03:30;6 100;6 400;0;0;12 200;12 700;
12/12/2020 04:00;5 400;5 700;0;0;10 800;11 400;
12/12/2020 04:30;5 400;5 600;0;0;10 700;11 300;
12/12/2020 05:00;9 200;9 500;0;0;18 500;18 900;
12/12/2020 05:30;4 900;5 200;0;0;9 700;10 400;
12/12/2020 06:00;5 300;5 600;0;0;10 700;11 200;
12/12/2020 06:30;4 200;4 600;0;0;8 400;9 300;
12/12/2020 07:00;3 700;4 100;0;100;7 400;8 100;
12/12/2020 07:30;2 500;2 600;800;1 000;4 900;5 200;
12/12/2020 08:00;700;1 300;1 600;1 700;1 500;2 600;
12/12/2020 08:30;600;600;3 700;4 000;1 100;1 300;
12/12/2020 09:00;800;900;8 100;8 300;1 600;1 800;
12/12/2020 09:30;0;0;15 200;15 400;0;0;
12/12/2020 10:00;0;0;20 000;20 100;0;0;
12/12/2020 10:30;0;0;23 900;24 000;0;0;
12/12/2020 11:00;0;0;26 600;26 700;0;0;
12/12/2020 11:30;0;0;27 800;27 900;0;0;
12/12/2020 12:00;0;100;26 300;29 000;0;100;
12/12/2020 12:30;0;100;24 700;28 700;0;200;
12/12/2020 13:00;0;0;25 100;27 600;0;100;
12/12/2020 13:30;0;0;32 500;32 600;0;0;
12/12/2020 14:00;0;0;32 400;32 500;0;0;
12/12/2020 14:30;0;0;30 100;30 200;0;0;
12/12/2020 15:00;0;0;27 400;27 600;0;0;
12/12/2020 15:30;0;0;25 700;25 900;0;0;
12/12/2020 16:00;0;0;21 300;21 500;0;0;
12/12/2020 16:30;0;0;17 500;17 900;0;0;
12/12/2020 17:00;200;400;13 100;13 300;500;700;
12/12/2020 17:30;800;1 100;6 500;7 200;1 500;2 200;
12/12/2020 18:00;200;700;3 600;4 500;400;1 500;
12/12/2020 18:30;2 500;3 100;1 800;1 800;5 100;6 100;
12/12/2020 19:00;9 300;9 600;0;0;18 600;19 300;
12/12/2020 19:30;12 300;12 500;0;0;24 600;25 000;
12/12/2020 20:00;13 400;13 500;0;0;26 700;27 000;
12/12/2020 20:30;13 500;13 700;0;0;27 100;27 400;
12/12/2020 21:00;11 700;11 900;0;0;23 400;23 700;
12/12/2020 21:30;14 700;14 800;0;0;29 300;29 600;
12/12/2020 22:00;10 400;10 500;0;0;20 800;21 100;
12/12/2020 22:30;9 800;10 000;0;0;19 600;19 900;
12/12/2020 23:00;9 200;9 300;0;0;18 400;18 700;
12/12/2020 23:30;8 400;8 600;0;0;16 800;17 100;
13/12/2020 00:00;8 400;8 600;0;0;16 900;17 200;
13/12/2020 00:30;7 800;7 900;0;0;15 500;15 900;
13/12/2020 01:00;12 600;12 700;0;0;25 200;25 400;
13/12/2020 01:30;7 000;7 200;0;0;14 000;14 400;
13/12/2020 02:00;7 500;7 800;0;0;15 100;15 600;
13/12/2020 02:30;7 800;8 000;0;0;15 600;15 900;
13/12/2020 03:00;6 300;6 500;0;0;12 500;13 000;
13/12/2020 03:30;7 100;7 300;0;0;14 300;14 600;
13/12/2020 04:00;7 100;7 300;0;0;14 200;14 600;
13/12/2020 04:30;11 100;11 200;0;0;22 100;22 400;
13/12/2020 05:00;8 600;8 800;0;0;17 300;17 600;
13/12/2020 05:30;6 900;7 000;0;0;13 700;14 100;
13/12/2020 06:00;8 000;8 300;0;0;16 100;16 500;
13/12/2020 06:30;6 000;6 200;0;0;11 900;12 400;
13/12/2020 07:00;4 000;4 300;0;200;8 000;8 700;
13/12/2020 07:30;2 500;2 900;100;200;5 100;5 700;
13/12/2020 08:00;1 300;1 500;1 200;1 300;2 500;3 100;
13/12/2020 08:30;4 100;4 400;3 000;3 100;8 200;8 700;
13/12/2020 09:00;0;0;7 700;8 100;0;0;
13/12/2020 09:30;0;0;14 000;14 200;0;0;
13/12/2020 10:00;0;0;17 400;17 600;0;0;
13/12/2020 10:30;0;0;22 900;22 900;0;0;
13/12/2020 11:00;0;0;24 700;24 900;0;0;
13/12/2020 11:30;0;0;28 300;28 400;0;0;
13/12/2020 12:00;0;0;28 700;28 900;100;100;
13/12/2020 12:30;700;800;25 100;25 100;1 400;1 500;
13/12/2020 13:00;900;900;22 100;22 400;1 700;1 900;
13/12/2020 13:30;0;100;33 700;33 700;100;100;
13/12/2020 14:00;4 500;4 800;4 000;4 200;8 900;9 700;
13/12/2020 14:30;1 600;1 800;20 300;20 300;3 200;3 600;
13/12/2020 15:00;0;0;29 000;29 300;0;0;
13/12/2020 15:30;0;0;25 500;25 600;0;0;
13/12/2020 16:00;700;800;18 800;19 000;1 400;1 600;
13/12/2020 16:30;5 400;6 000;300;400;10 900;12 000;
13/12/2020 17:00;9 900;10 200;100;100;19 800;20 400;
13/12/2020 17:30;9 000;9 300;0;0;17 900;18 500;
13/12/2020 18:00;10 100;10 300;300;400;20 200;20 600;
13/12/2020 18:30;10 000;10 200;0;0;20 000;20 500;
13/12/2020 19:00;11 400;11 700;0;0;22 900;23 400;
13/12/2020 19:30;11 400;11 500;0;0;22 700;23 000;
13/12/2020 20:00;13 200;13 400;0;0;26 400;26 700;
13/12/2020 20:30;11 600;11 700;0;0;23 200;23 500;
13/12/2020 21:00;10 900;11 100;0;0;21 800;22 100;
13/12/2020 21:30;14 400;14 500;0;0;28 900;29 100;
13/12/2020 22:00;10 300;10 500;0;0;20 600;20 900;
13/12/2020 22:30;9 200;9 300;0;0;18 300;18 700;
13/12/2020 23:00;7 800;8 000;0;0;15 600;15 900;
13/12/2020 23:30;9 100;9 300;0;0;18 300;18 600;
14/12/2020 00:00;8 000;8 100;0;0;15 900;16 300;
14/12/2020 00:30;8 200;8 500;0;0;16 500;16 900;
14/12/2020 01:00;11 000;11 100;0;0;22 000;22 200;
14/12/2020 01:30;6 900;7 100;0;0;13 700;14 200;
14/12/2020 02:00;8 200;8 400;0;0;16 500;16 800;
14/12/2020 02:30;6 600;6 800;0;0;13 200;13 600;
14/12/2020 03:00;6 900;7 000;0;0;13 800;14 100;
14/12/2020 03:30;5 600;5 900;0;0;11 200;11 800;
14/12/2020 04:00;7 200;7 300;0;0;14 300;14 600;
14/12/2020 04:30;8 600;8 800;0;0;17 200;17 600;
14/12/2020 05:00;7 200;7 500;0;0;14 500;14 900;
14/12/2020 05:30;4 900;5 200;0;0;9 800;10 500;
14/12/2020 06:00;6 300;6 600;0;0;12 600;13 100;
14/12/2020 06:30;7 600;7 800;0;0;15 100;15 700;
14/12/2020 07:00;5 600;5 900;100;300;11 300;11 800;
14/12/2020 07:30;34 800;37 100;0;0;69 600;74 100;
14/12/2020 08:00;42 000;45 300;0;0;84 000;90 600;
14/12/2020 08:30;45 400;48 800;0;0;90 700;97 700;
14/12/2020 09:00;33 000;37 200;0;0;66 100;74 400;
14/12/2020 09:30;29 200;34 600;0;0;58 300;69 100;
14/12/2020 10:00;19 100;26 400;0;0;38 200;52 900;
14/12/2020 10:30;20 300;27 500;0;0;40 700;55 000;
14/12/2020 11:00;18 700;26 800;0;0;37 400;53 500;
14/12/2020 11:30;17 300;25 600;0;0;34 600;51 300;
14/12/2020 12:00;24 400;32 200;0;0;48 800;64 400;
14/12/2020 12:30;18 200;26 400;0;100;36 400;52 700;
14/12/2020 13:00;21 900;30 300;0;200;43 800;60 600;
14/12/2020 13:30;8 300;18 800;600;2 600;16 500;37 600;
14/12/2020 14:00;11 700;18 500;1 200;5 200;23 400;37 000;
14/12/2020 14:30;21 800;30 200;0;0;43 700;60 500;
14/12/2020 15:00;42 800;47 000;0;0;85 500;93 900;
14/12/2020 15:30;17 800;25 500;400;2 500;35 700;51 100;
14/12/2020 16:00;34 200;40 100;0;0;68 400;80 100;
14/12/2020 16:30;36 500;41 000;0;600;73 000;82 100;
14/12/2020 17:00;36 500;40 000;0;0;72 900;80 000;
14/12/2020 17:30;12 900;13 100;0;0;25 800;26 200;
14/12/2020 18:00;5 800;6 200;0;0;11 700;12 400;
14/12/2020 18:30;4 300;5 000;1 300;1 400;8 600;9 900;
14/12/2020 19:00;2 900;3 400;1 200;1 300;5 800;6 800;
14/12/2020 19:30;10 200;10 400;0;0;20 300;20 900;
14/12/2020 20:00;9 100;9 300;0;0;18 300;18 600;
14/12/2020 20:30;9 000;9 300;0;0;18 000;18 500;
14/12/2020 21:00;8 700;8 800;0;0;17 300;17 700;
14/12/2020 21:30;9 200;9 500;0;0;18 400;18 900;
14/12/2020 22:00;9 200;9 400;0;0;18 500;18 800;
14/12/2020 22:30;11 100;11 300;0;0;22 200;22 600;
14/12/2020 23:00;8 400;8 600;0;0;16 800;17 300;
14/12/2020 23:30;7 000;7 300;0;0;14 000;14 500;
15/12/2020 00:00;8 900;9 200;0;0;17 800;18 400;
15/12/2020 00:30;7 100;7 200;0;0;14 100;14 500;
15/12/2020 01:00;7 400;7 700;0;0;14 900;15 400;
15/12/2020 01:30;7 400;7 600;0;0;14 700;15 200;
15/12/2020 02:00;10 500;10 800;0;0;21 000;21 500;
15/12/2020 02:30;7 400;7 700;0;0;14 900;15 400;
15/12/2020 03:00;7 400;7 700;0;0;14 800;15 500;
15/12/2020 03:30;7 900;8 200;0;0;15 800;16 300;
15/12/2020 04:00;5 400;5 800;0;0;10 800;11 700;
15/12/2020 04:30;6 800;7 000;0;0;13 500;14 000;
15/12/2020 05:00;5 100;5 500;0;0;10 200;11 000;
15/12/2020 05:30;5 900;6 300;0;0;11 900;12 500;
15/12/2020 06:00;10 100;10 300;0;0;20 200;20 700;
15/12/2020 06:30;8 100;8 400;0;0;16 200;16 700;
15/12/2020 07:00;6 400;6 600;0;0;12 800;13 200;
15/12/2020 07:30;39 000;41 500;0;0;77 900;83 000;
15/12/2020 08:00;38 400;42 700;0;0;76 800;85 500;
15/12/2020 08:30;37 500;40 800;0;0;75 100;81 500;
15/12/2020 09:00;28 200;33 000;0;0;56 300;66 100;
15/12/2020 09:30;17 900;24 800;0;0;35 900;49 500;
15/12/2020 10:00;17 100;24 500;100;400;34 200;49 000;
15/12/2020 10:30;26 500;31 900;0;200;52 900;63 800;
15/12/2020 11:00;27 900;34 400;0;200;55 900;68 900;
15/12/2020 11:30;30 100;36 100;0;0;60 100;72 200;
15/12/2020 12:00;25 000;32 500;0;0;50 100;64 900;
15/12/2020 12:30;24 300;32 000;0;0;48 500;64 100;
15/12/2020 13:00;17 400;25 700;0;400;34 900;51 400;
15/12/2020 13:30;15 900;25 600;300;1 600;31 800;51 200;
15/12/2020 14:00;28 800;34 700;300;1 400;57 500;69 300;
15/12/2020 14:30;30 900;37 100;0;800;61 900;74 300;
15/12/2020 15:00;57 300;60 700;0;0;114 500;121 300;
15/12/2020 15:30;54 400;57 500;0;0;108 900;115 000;
15/12/2020 16:00;56 400;59 000;0;0;112 800;118 100;
15/12/2020 16:30;48 400;51 200;0;0;96 800;102 300;
15/12/2020 17:00;38 900;41 100;0;0;77 800;82 200;
15/12/2020 17:30;9 600;9 800;0;0;19 200;19 700;
15/12/2020 18:00;8 300;8 600;200;200;16 500;17 200;
15/12/2020 18:30;6 800;7 400;2 000;2 100;13 600;14 700;
15/12/2020 19:00;9 600;9 800;0;0;19 200;19 600;
15/12/2020 19:30;12 000;12 300;0;0;24 100;24 700;
15/12/2020 20:00;11 000;11 100;0;0;21 900;22 100;
15/12/2020 20:30;10 100;10 200;0;0;20 200;20 500;
15/12/2020 21:00;9 200;9 500;0;0;18 500;18 900;
15/12/2020 21:30;9 800;10 000;0;0;19 600;20 000;
15/12/2020 22:00;14 600;14 700;0;0;29 200;29 500;
15/12/2020 22:30;8 800;9 000;0;0;17 500;17 900;
15/12/2020 23:00;9 100;9 400;0;0;18 300;18 800;
15/12/2020 23:30;8 800;8 900;0;0;17 500;17 800;
16/12/2020 00:00;9 300;9 500;0;0;18 600;19 100;
16/12/2020 00:30;9 100;9 400;0;0;18 300;18 700;
16/12/2020 01:00;8 800;9 000;0;0;17 500;18 100;
16/12/2020 01:30;9 400;9 600;0;0;18 800;19 200;
16/12/2020 02:00;11 900;12 200;0;0;23 900;24 300;
16/12/2020 02:30;7 200;7 500;0;0;14 400;15 100;
16/12/2020 03:00;8 700;8 900;0;0;17 300;17 700;
16/12/2020 03:30;8 200;8 500;0;0;16 500;17 000;
16/12/2020 04:00;7 800;8 000;0;0;15 500;16 100;
16/12/2020 04:30;7 000;7 400;0;0;14 100;14 700;
16/12/2020 05:00;7 400;7 600;0;0;14 800;15 200;
16/12/2020 05:30;11 500;11 700;0;0;23 000;23 400;
16/12/2020 06:00;7 900;8 100;0;0;15 800;16 300;
16/12/2020 06:30;7 100;7 400;0;0;14 200;14 700;
16/12/2020 07:00;5 200;5 500;0;100;10 300;11 100;
16/12/2020 07:30;40 600;42 600;0;0;81 200;85 100;
16/12/2020 08:00;56 200;59 000;0;0;112 500;118 000;
16/12/2020 08:30;55 000;58 100;0;0;109 900;116 200;
16/12/2020 09:00;48 900;52 100;0;0;97 800;104 300;
16/12/2020 09:30;47 700;51 800;0;0;95 400;103 600;
16/12/2020 10:00;25 100;31 200;0;0;50 200;62 300;
16/12/2020 10:30;36 500;41 400;0;0;73 100;82 800;
16/12/2020 11:00;29 300;34 800;0;0;58 500;69 600;
16/12/2020 11:30;27 800;33 600;0;0;55 600;67 300;
16/12/2020 12:00;28 400;34 200;0;0;56 800;68 400;
16/12/2020 12:30;32 100;37 600;0;0;64 200;75 200;
16/12/2020 13:00;20 300;29 200;100;1 100;40 700;58 300;
16/12/2020 13:30;28 300;34 600;500;1 700;56 500;69 200;
16/12/2020 14:00;13 500;23 900;300;1 500;27 100;47 800;
16/12/2020 14:30;26 500;33 800;0;0;52 900;67 700;
16/12/2020 15:00;19 200;27 600;0;0;38 500;55 100;
16/12/2020 15:30;21 600;29 900;0;0;43 200;59 900;
16/12/2020 16:00;24 300;32 300;0;0;48 500;64 600;
16/12/2020 16:30;39 300;44 100;0;0;78 700;88 200;
16/12/2020 17:00;44 600;47 400;0;0;89 100;94 800;
16/12/2020 17:30;11 500;11 900;100;200;23 100;23 700;
16/12/2020 18:00;6 600;7 200;2 300;2 400;13 100;14 400;
16/12/2020 18:30;10 700;11 200;100;100;21 500;22 400;
16/12/2020 19:00;10 800;11 100;500;600;21 600;22 300;
16/12/2020 19:30;15 200;15 500;0;0;30 300;31 000;
16/12/2020 20:00;13 500;13 700;0;0;27 100;27 400;
16/12/2020 20:30;13 300;13 500;0;0;26 500;27 000;
16/12/2020 21:00;11 600;11 800;0;0;23 200;23 600;
16/12/2020 21:30;10 900;11 200;0;0;21 800;22 400;
16/12/2020 22:00;10 800;11 000;0;0;21 600;22 000;
16/12/2020 22:30;9 800;10 100;0;0;19 700;20 200;
16/12/2020 23:00;10 900;11 200;0;0;21 700;22 300;
16/12/2020 23:30;10 300;10 600;0;0;20 700;21 200;
17/12/2020 00:00;11 000;11 200;0;0;21 900;22 400;
17/12/2020 00:30;9 500;9 800;0;0;19 100;19 700;
17/12/2020 01:00;10 500;10 700;0;0;20 900;21 400;
17/12/2020 01:30;8 100;8 500;0;0;16 200;16 900;
17/12/2020 02:00;10 000;10 300;0;0;20 000;20 600;
17/12/2020 02:30;8 000;8 300;0;0;16 100;16 700;
